"University of Technology, Vienna",Vienna University of Technology,http://dbpedia.org/resource/Vienna_University_of_Technology,0.7594086021505376
Ericsson,Ericsson,http://dbpedia.org/resource/Ericsson,1.0
WideOrbit,,,0
University of Freiburg,University of Freiburg,http://dbpedia.org/resource/University_of_Freiburg,1.0
Collaborative Filtering Algorithm Recommender Systems,,,0
Recommender Systems,,,0
University of Freiburg,University of Freiburg,http://dbpedia.org/resource/University_of_Freiburg,1.0
idf,Israeli Air Force,http://dbpedia.org/resource/Israeli_Air_Force,0.4640522875816993
AP,Automotive Products,http://dbpedia.org/resource/Automotive_Products,0.5657894736842105
Python,Python Lee Jackson,http://dbpedia.org/resource/Python_Lee_Jackson,0.8666666666666666
Repository Administration,,,0
Informatica,Informatica,http://dbpedia.org/resource/Informatica,1.0
ETL Tutorial Session Interview OLTP Data Ware,,,0
Oracle,Oracle Hyperion,http://dbpedia.org/resource/Oracle_Hyperion,0.88
Microsoft,Microsoft,http://dbpedia.org/resource/Microsoft,1.0
Simba,Simba FC,http://dbpedia.org/resource/Simba_FC,0.925
Recommender Systems,,,0
Division of Information and Technology Studies,,,0
University of Hong Kong,University of Hong Kong,http://dbpedia.org/resource/University_of_Hong_Kong,1.0
Faculty of Education,"Faculty of Education, University of Cambridge","http://dbpedia.org/resource/Faculty_of_Education,_University_of_Cambridge",0.888888888888889
Oxford University's e-Research Centre,,,0
BI Office,,,0
Birzeit University,Birzeit University,http://dbpedia.org/resource/Birzeit_University,1.0
Netflix,Netflix,http://dbpedia.org/resource/Netflix,1.0
LinkedIn,LinkedIn,http://dbpedia.org/resource/LinkedIn,1.0
Amazon,Amazon.com,http://dbpedia.org/resource/Amazon.com,0.92
New York Times,The New York Times Company,http://dbpedia.org/resource/The_New_York_Times_Company,0.7032967032967031
Facebook,"Facebook, Inc.","http://dbpedia.org/resource/Facebook,_Inc.",0.9142857142857141
Recommender Systems,,,0
Information Retrieval Technology,,,0
Assoc,National Medical Association,http://dbpedia.org/resource/National_Medical_Association,0.4904761904761905
Music Technology Group,,,0
Scalable Recommender Systems,,,0
University of Southern California,University of Southern California,http://dbpedia.org/resource/University_of_Southern_California,1.0
Impetus Technologies,Impetus Technologies,http://dbpedia.org/resource/Impetus_Technologies,1.0
Problem Formulation Recommender Systems,,,0
Recommender Systems,,,0
Talend,Talend,http://dbpedia.org/resource/Talend,1.0
Informatica,Informatica,http://dbpedia.org/resource/Informatica,1.0
MicroStrategy,MicroStrategy,http://dbpedia.org/resource/MicroStrategy,1.0
MICROSOFT,Microsoft Research,http://dbpedia.org/resource/Microsoft_Research,0.5
Twitter,Twitter,http://dbpedia.org/resource/Twitter,1.0
GitHub,,,0
University of North Carolina,University of North Carolina,http://dbpedia.org/resource/University_of_North_Carolina,1.0
School of Information and Library Sciences,,,0
Netflix,Netflix,http://dbpedia.org/resource/Netflix,1.0
Thesaurus Information Retrieval Systems,,,0
Information Retrieval Systems,,,0
School of Information,Australian School of Business,http://dbpedia.org/resource/Australian_School_of_Business,0.5882868089764641
"UMSI Information Retrieval Method
School of Information",,,0
OLAP Time Intelligence,,,0
Birzeit University,Birzeit University,http://dbpedia.org/resource/Birzeit_University,1.0
"European Society for Blood and Marrow Transplantation
Visit",,,0
SPSS,,,0
LinkedIn,LinkedIn,http://dbpedia.org/resource/LinkedIn,1.0
Twitter,Twitter,http://dbpedia.org/resource/Twitter,1.0
YouTube,YouTube,http://dbpedia.org/resource/YouTube,1.0
Promise,LA's Promise,http://dbpedia.org/resource/LA's_Promise,0.7182539682539684
Facebook,"Facebook, Inc.","http://dbpedia.org/resource/Facebook,_Inc.",0.9142857142857141
Group Recommender Systems,,,0
Microsoft,Microsoft,http://dbpedia.org/resource/Microsoft,1.0
University of Freiburg,University of Freiburg,http://dbpedia.org/resource/University_of_Freiburg,1.0
coursera,,,0
University of Minnesota,University of Minnesota,http://dbpedia.org/resource/University_of_Minnesota,1.0
Recommender Systems,,,0
cognos,Cognos,http://dbpedia.org/resource/Cognos,0.888888888888889
YouTube,YouTube,http://dbpedia.org/resource/YouTube,1.0
Instagram,Instagram,http://dbpedia.org/resource/Instagram,1.0
Facebook,"Facebook, Inc.","http://dbpedia.org/resource/Facebook,_Inc.",0.9142857142857141
LG,LG Corp,http://dbpedia.org/resource/LG_Corp,0.8095238095238095
Amazon,Amazon.com,http://dbpedia.org/resource/Amazon.com,0.92
Twitter,Twitter,http://dbpedia.org/resource/Twitter,1.0
Facebook,"Facebook, Inc.","http://dbpedia.org/resource/Facebook,_Inc.",0.9142857142857141
FLIPKART,,,0
Online,AOL,http://dbpedia.org/resource/AOL,0.5
Instagram,Instagram,http://dbpedia.org/resource/Instagram,1.0
Facebook,"Facebook, Inc.","http://dbpedia.org/resource/Facebook,_Inc.",0.9142857142857141
Inteligencia de Negocios Tableau,,,0
Team,Ferrari,http://dbpedia.org/resource/Ferrari,0.5952380952380951
indian institute of technology bombay,Indian Institute of Technology Bombay,http://dbpedia.org/resource/Indian_Institute_of_Technology_Bombay,0.8673218673218673
Department of Electrical Engineering,Henry Samueli School of Engineering and Applied Science,http://dbpedia.org/resource/Henry_Samueli_School_of_Engineering_and_Applied_Science,0.6194324194324194
Indian Institute of Technology Bombay,Indian Institute of Technology Bombay,http://dbpedia.org/resource/Indian_Institute_of_Technology_Bombay,1.0
Music Technology Group,,,0
Recommender Systems,,,0
Internal Revenue Service,Internal Revenue Service,http://dbpedia.org/resource/Internal_Revenue_Service,1.0
IBM,IBM,http://dbpedia.org/resource/IBM,1.0
Recommender Systems,,,0
Twitter,Twitter,http://dbpedia.org/resource/Twitter,1.0
Netflix,Netflix,http://dbpedia.org/resource/Netflix,1.0
LinkedIn,LinkedIn,http://dbpedia.org/resource/LinkedIn,1.0
Recommender Systems,,,0
coursera,,,0
Recommender Systems,,,0
Social Networks,,,0
Recommender Systems,,,0
Report Builder,,,0
University of Freiburg,University of Freiburg,http://dbpedia.org/resource/University_of_Freiburg,1.0
"Indian Institute of Technology, Kanpur",Indian Institute of Technology Kanpur,http://dbpedia.org/resource/Indian_Institute_of_Technology_Kanpur,0.9947368421052631
Indian Institute of Technology,Indian Institute of Technology Delhi,http://dbpedia.org/resource/Indian_Institute_of_Technology_Delhi,0.9666666666666667
Department of Electrical Engineering,Henry Samueli School of Engineering and Applied Science,http://dbpedia.org/resource/Henry_Samueli_School_of_Engineering_and_Applied_Science,0.6194324194324194
Pentalog Business Intelligence,,,0
pentalog,Pentalog,http://dbpedia.org/resource/Pentalog,0.9166666666666666
Recommender Systems,,,0
Opening,Opening Day Partners,http://dbpedia.org/resource/Opening_Day_Partners,0.87
Simple Calculated,,,0
Instagram,Instagram,http://dbpedia.org/resource/Instagram,1.0
Twitter,Twitter,http://dbpedia.org/resource/Twitter,1.0
Facebook,"Facebook, Inc.","http://dbpedia.org/resource/Facebook,_Inc.",0.9142857142857141
Recommender Systems,,,0
University of Freiburg,University of Freiburg,http://dbpedia.org/resource/University_of_Freiburg,1.0
IBM,IBM,http://dbpedia.org/resource/IBM,1.0
CLOUDERA,Cloudera,http://dbpedia.org/resource/Cloudera,0.475
LinkedIn,LinkedIn,http://dbpedia.org/resource/LinkedIn,1.0
Hortonworks,Hortonworks,http://dbpedia.org/resource/Hortonworks,1.0
Oracle,Oracle Hyperion,http://dbpedia.org/resource/Oracle_Hyperion,0.88
EMC Corporation,EMC Corporation,http://dbpedia.org/resource/EMC_Corporation,1.0
Hadoop Administration,,,0
Google,Google,http://dbpedia.org/resource/Google,1.0
Microsoft,Microsoft,http://dbpedia.org/resource/Microsoft,1.0
Facebook,"Facebook, Inc.","http://dbpedia.org/resource/Facebook,_Inc.",0.9142857142857141
Cisco,Cisco Systems,http://dbpedia.org/resource/Cisco_Systems,0.8769230769230769
Cisco,Cisco College,http://dbpedia.org/resource/Cisco_College,0.8769230769230769
McKinsley Global Institute,,,0
Apple,Apple Inc.,http://dbpedia.org/resource/Apple_Inc.,0.8999999999999999
Twitter,Twitter,http://dbpedia.org/resource/Twitter,1.0
LinkedIn,LinkedIn,http://dbpedia.org/resource/LinkedIn,1.0
Recommender Systems,,,0
Microsoft,Microsoft,http://dbpedia.org/resource/Microsoft,1.0
Pinterest,,,0
Kosei,,,0
International Society for Music Information Retrieval,,,0
OLAP Time Intelligence,,,0
Kyubit Business Intelligence,,,0
Collaborative Filtering Recommender Systems,,,0
socrata,Socrata,http://dbpedia.org/resource/Socrata,0.9047619047619048
GitHub,,,0
YouTube,YouTube,http://dbpedia.org/resource/YouTube,1.0
UNIVERSIDAD TÉCNICA,Universidad Técnica Particular de Loja,http://dbpedia.org/resource/Universidad_T%C3%A9cnica_Particular_de_Loja,0.4710526315789474
Alibaba Group Holding Ltd,,,0
Talend,Talend,http://dbpedia.org/resource/Talend,1.0
Kotak Mahendra Bank,,,0
Chennai Office,,,0
Pondicherry Office,,,0
Listing,Financial Services Authority,http://dbpedia.org/resource/Financial_Services_Authority,0.40079365079365076
Hochschule Hannover,University of Hanover,http://dbpedia.org/resource/University_of_Hanover,0.5675020885547201
Indoor Localization Context-Aware Recommender Systems,,,0
University of Applied Sciences and Arts,Lucerne University of Applied Sciences and Arts,http://dbpedia.org/resource/Lucerne_University_of_Applied_Sciences_and_Arts,0.7979632660483724
University of Dortmund,Technical University of Dortmund,http://dbpedia.org/resource/Technical_University_of_Dortmund,0.7594696969696969
University of Hagen,,,0
Recommender Systems,,,0
University of Freiburg,University of Freiburg,http://dbpedia.org/resource/University_of_Freiburg,1.0
CLOUDERA,Cloudera,http://dbpedia.org/resource/Cloudera,0.475
LinkedIn Corporation,LinkedIn,http://dbpedia.org/resource/LinkedIn,0.88
Benjamin Le,,,0
Recommender Systems,,,0
YouTube,YouTube,http://dbpedia.org/resource/YouTube,1.0
Crowne Plaza,Crowne Plaza,http://dbpedia.org/resource/Crowne_Plaza,1.0
Recommender Systems,,,0
NYU,New York University,http://dbpedia.org/resource/New_York_University,0.7473684210526316
Twitter,Twitter,http://dbpedia.org/resource/Twitter,1.0
Multimedia Retrieval,,,0
Microsoft,Microsoft,http://dbpedia.org/resource/Microsoft,1.0
"Ryerson University, Toronto",,,0
Hybrid - Recommender Systems,,,0
DePaul University,DePaul University,http://dbpedia.org/resource/DePaul_University,1.0
Recommender Systems,,,0
Americal Statistical Association,,,0
Yahoo.com,Yahoo!,http://dbpedia.org/resource/Yahoo!,0.8777777777777778
AT&T,THQ,http://dbpedia.org/resource/THQ,0.5277777777777777
AT&T,TF1,http://dbpedia.org/resource/TF1,0.5277777777777777
Yahoo!,Yahoo!,http://dbpedia.org/resource/Yahoo!,1.0
Netflix,Netflix,http://dbpedia.org/resource/Netflix,1.0
Amazon,Amazon.com,http://dbpedia.org/resource/Amazon.com,0.92
eBay,EBay,http://dbpedia.org/resource/EBay,0.8333333333333333
Collective Intelligence,,,0
Recommender Systems,,,0
O'Reilly,O'Reilly Auto Parts,http://dbpedia.org/resource/O'Reilly_Auto_Parts,0.8842105263157894
Multimedia Information Retrieval,,,0
Taboola,,,0
Recommender Systems,,,0
Apache Mahout,,,0
IDF,Israel Defense Forces,http://dbpedia.org/resource/Israel_Defense_Forces,0.6285714285714284
Lucidworks,,,0
University of Minnesota,University of Minnesota,http://dbpedia.org/resource/University_of_Minnesota,1.0
Conversational Recommender Systems,,,0
Department of Computer Science and Engineering,,,0
Bloomberg.com,Bloomberg L.P.,http://dbpedia.org/resource/Bloomberg_L.P.,0.8967032967032966
Hadoop Recommender Systems,,,0
Amazon,Amazon.com,http://dbpedia.org/resource/Amazon.com,0.92
Oracle,Oracle Hyperion,http://dbpedia.org/resource/Oracle_Hyperion,0.88
Strata SG,,,0
Recommender Systems,,,0
MySQL,MySQL AB,http://dbpedia.org/resource/MySQL_AB,0.925
Big Data Course-Spring Unit,,,0
Recommender Systems,,,0
kaggle,Kaggle,http://dbpedia.org/resource/Kaggle,0.888888888888889
Recommender Systems,,,0
Microsoft,Microsoft,http://dbpedia.org/resource/Microsoft,1.0
Instagram,Instagram,http://dbpedia.org/resource/Instagram,1.0
Editing Software,,,0
CSC,Computer Sciences Corporation,http://dbpedia.org/resource/Computer_Sciences_Corporation,0.6206896551724138
Netflix,Netflix,http://dbpedia.org/resource/Netflix,1.0
Yahoo!,Yahoo!,http://dbpedia.org/resource/Yahoo!,1.0
Deep Neural Networks,,,0
LinkedIn,LinkedIn,http://dbpedia.org/resource/LinkedIn,1.0
Quora,Quora,http://dbpedia.org/resource/Quora,1.0
Recommender Systems,,,0
Google,Google,http://dbpedia.org/resource/Google,1.0
Stanford University,Stanford University,http://dbpedia.org/resource/Stanford_University,1.0
Stanford,Stanford University,http://dbpedia.org/resource/Stanford_University,0.8842105263157894
Stanford,Stanford Law School,http://dbpedia.org/resource/Stanford_Law_School,0.8842105263157894
Microsoft,Microsoft,http://dbpedia.org/resource/Microsoft,1.0
MySQL,MySQL AB,http://dbpedia.org/resource/MySQL_AB,0.925
Facebook,"Facebook, Inc.","http://dbpedia.org/resource/Facebook,_Inc.",0.9142857142857141
Netflix,Netflix,http://dbpedia.org/resource/Netflix,1.0
Spotify,Spotify,http://dbpedia.org/resource/Spotify,1.0
Amazon,Amazon.com,http://dbpedia.org/resource/Amazon.com,0.92
Google,Google,http://dbpedia.org/resource/Google,1.0
Discover Weekly,,,0
Recommender Systems,,,0
Institute of Technology,Georgia Institute of Technology,http://dbpedia.org/resource/Georgia_Institute_of_Technology,0.7835437120149603
Recommender Systems,,,0
cognos,Cognos,http://dbpedia.org/resource/Cognos,0.888888888888889
University of Nottingham,University of Nottingham,http://dbpedia.org/resource/University_of_Nottingham,1.0
Accreditation Council for Continuing Medical Education,,,0
"Credit
OHSU School of Medicine",,,0
"Accreditation
Oregon Health & Science University School of Medicine",,,0
Division of CME,,,0
pirelli tyre,Pirelli,http://dbpedia.org/resource/Pirelli,0.7857142857142857
kaggle,Kaggle,http://dbpedia.org/resource/Kaggle,0.888888888888889
Building Retail Recommender Systems,,,0
Pirelli,Pirelli,http://dbpedia.org/resource/Pirelli,1.0
Barclays,Barclays,http://dbpedia.org/resource/Barclays,1.0
Cisco,Cisco Systems,http://dbpedia.org/resource/Cisco_Systems,0.8769230769230769
Cisco,Cisco College,http://dbpedia.org/resource/Cisco_College,0.8769230769230769
Teradata,Teradata,http://dbpedia.org/resource/Teradata,1.0
Inteligencia de Negocio,,,0
Big Data Course-Spring Unit,,,0
Recommender Systems,,,0
Oracle,Oracle Hyperion,http://dbpedia.org/resource/Oracle_Hyperion,0.88
Oracle,Oracle Hyperion,http://dbpedia.org/resource/Oracle_Hyperion,0.88
Database Information Retrieval Systems,,,0
Instagram,Instagram,http://dbpedia.org/resource/Instagram,1.0
UpSkill,,,0
DIFFERENCE,Days Difference,http://dbpedia.org/resource/Days_Difference,0.45
Google,Google,http://dbpedia.org/resource/Google,1.0
Facebook,"Facebook, Inc.","http://dbpedia.org/resource/Facebook,_Inc.",0.9142857142857141
Coaching Centre for Information Technology,,,0
MCA,MCA Inc.,http://dbpedia.org/resource/MCA_Inc.,0.8541666666666666
Multimedia Retrieval,,,0
Microsoft,Microsoft,http://dbpedia.org/resource/Microsoft,1.0
Netflix,Netflix,http://dbpedia.org/resource/Netflix,1.0
kaggle,Kaggle,http://dbpedia.org/resource/Kaggle,0.888888888888889
Vectorization Low Rank Matrix Factorization Recommender Systems,,,0
Recommender Systems,,,0
Twitter,Twitter,http://dbpedia.org/resource/Twitter,1.0
LINKEDIN,LinkedIn,http://dbpedia.org/resource/LinkedIn,0.55
LG,LG Corp,http://dbpedia.org/resource/LG_Corp,0.8095238095238095
Hybrid Recommendation Systems,,,0
UNIVERSIDAD TÉCNICA,Universidad Técnica Particular de Loja,http://dbpedia.org/resource/Universidad_T%C3%A9cnica_Particular_de_Loja,0.4710526315789474
Oracle,Oracle Hyperion,http://dbpedia.org/resource/Oracle_Hyperion,0.88
Netflix,Netflix,http://dbpedia.org/resource/Netflix,1.0
Youtube,YouTube,http://dbpedia.org/resource/YouTube,0.9333333333333333
Amazon,Amazon.com,http://dbpedia.org/resource/Amazon.com,0.92
Distinguished McKnight University,,,0
Informatics,National Informatics Centre,http://dbpedia.org/resource/National_Informatics_Centre,0.6812570145903478
SIGCHI Academy,,,0
Net Perceptions Inc.,,,0
He co,,,0
MIT Press,,,0
MIT,MIT Sloan School of Management,http://dbpedia.org/resource/MIT_Sloan_School_of_Management,0.79
Computer Sciences,Computer Sciences Corporation,http://dbpedia.org/resource/Computer_Sciences_Corporation,0.9172413793103448
ACM SIGCHI Academy,,,0
Association for Psychological Science,Association for Psychological Science,http://dbpedia.org/resource/Association_for_Psychological_Science,1.0
Amazon.com,Amazon.com,http://dbpedia.org/resource/Amazon.com,1.0
Department of Informatics,University of Rijeka Department of Informatics,http://dbpedia.org/resource/University_of_Rijeka_Department_of_Informatics,0.6878260869565216
Bren School of Information,,,0
ACM Council,,,0
School of Information,Australian School of Business,http://dbpedia.org/resource/Australian_School_of_Business,0.5882868089764641
Google,Google,http://dbpedia.org/resource/Google,1.0
GroupLens Collaborative Filtering Recommender Systems,,,0
"University of California, Irvine","University of California, Irvine","http://dbpedia.org/resource/University_of_California,_Irvine",1.0
Microsoft,Microsoft,http://dbpedia.org/resource/Microsoft,1.0
American Psychological Association,American Psychological Association,http://dbpedia.org/resource/American_Psychological_Association,1.0
University of Minnesota,University of Minnesota,http://dbpedia.org/resource/University_of_Minnesota,1.0
the University of Michigan,University of Michigan,http://dbpedia.org/resource/University_of_Michigan,0.8426573426573426
Recommender Systems,,,0
LG,LG Corp,http://dbpedia.org/resource/LG_Corp,0.8095238095238095
Hybrid Recommender Systems,,,0
Neural Networks,,,0
Recommender Systems,,,0
Recommender Systems,,,0
Xiang Li,,,0
Han Li,,,0
Guozheng Li,,,0
Recommender Systems,,,0
LEARNING TREE,,,0
Alibaba Group,Alibaba Group,http://dbpedia.org/resource/Alibaba_Group,1.0
Microsoft,Microsoft,http://dbpedia.org/resource/Microsoft,1.0
SAP,SAP AG,http://dbpedia.org/resource/SAP_AG,0.8833333333333333
SAP,SAP FC,http://dbpedia.org/resource/SAP_FC,0.8833333333333333
Oracle,Oracle Hyperion,http://dbpedia.org/resource/Oracle_Hyperion,0.88
European Union,European Union Military Staff,http://dbpedia.org/resource/European_Union_Military_Staff,0.896551724137931
Delft University of Technology,Delft University of Technology,http://dbpedia.org/resource/Delft_University_of_Technology,1.0
Ankur,Ankur Group,http://dbpedia.org/resource/Ankur_Group,0.8909090909090909
Multimedia Information,,,0
Multimedia Computing,,,0
MySQL,MySQL AB,http://dbpedia.org/resource/MySQL_AB,0.925
Teknologi Informasi/ Sistem Informasi Universitas Stikubank,,,0
Inteligencia de Negocios,,,0
Language Processing Systems,,,0
Legal Intelligence,,,0
Recommender Systems,,,0
ASP.Net,,,0
Nokia,Nokia,http://dbpedia.org/resource/Nokia,1.0
MyMediaLite,,,0
British Telecom,BT Group,http://dbpedia.org/resource/BT_Group,0.4725
BBC,BBC,http://dbpedia.org/resource/BBC,1.0
Microsoft,Microsoft,http://dbpedia.org/resource/Microsoft,1.0
MICROSOFT,Microsoft Research,http://dbpedia.org/resource/Microsoft_Research,0.5
FaceBook,"Facebook, Inc.","http://dbpedia.org/resource/Facebook,_Inc.",0.875
Netflix,Netflix,http://dbpedia.org/resource/Netflix,1.0
Tepper School of Business,Tepper School of Business,http://dbpedia.org/resource/Tepper_School_of_Business,1.0
Carnegie Mellon University,Carnegie Mellon University,http://dbpedia.org/resource/Carnegie_Mellon_University,1.0
Royal Mail,Royal Mail,http://dbpedia.org/resource/Royal_Mail,1.0
AVIVA,Aviva Group Ireland Aviva Health Insurance Ireland Limited 1,http://dbpedia.org/resource/Aviva_Group_Ireland__Aviva_Health_Insurance_Ireland_Limited__1,0.595
British Airways,British Airways,http://dbpedia.org/resource/British_Airways,1.0
University of Oxford,University of Oxford,http://dbpedia.org/resource/University_of_Oxford,1.0
IBM,IBM,http://dbpedia.org/resource/IBM,1.0
Recommender Systems,,,0
Microsoft,Microsoft,http://dbpedia.org/resource/Microsoft,1.0
University of Freiburg,University of Freiburg,http://dbpedia.org/resource/University_of_Freiburg,1.0
Oracle,Oracle Hyperion,http://dbpedia.org/resource/Oracle_Hyperion,0.88
Simba Technologies Inc.,,,0
cognos,Cognos,http://dbpedia.org/resource/Cognos,0.888888888888889
MDX,Miami-Dade Expressway Authority,http://dbpedia.org/resource/Miami-Dade_Expressway_Authority,0.6193548387096774
Socrata Inc.,,,0
